Time,Vibration,FFT,RPM,Current,Temperature
2026-06-23 14:21:34,0.027,136.252,2760,0.217,26.251
2026-06-23 14:21:34,0.029,140.293,2760,0.215,26.251
2026-06-23 14:21:34,0.026,137.388,2760,0.214,26.255
2026-06-23 14:21:34,0.027,139.606,2760,0.214,26.264
2026-06-23 14:21:35,0.032,138.893,2760,0.215,26.262
2026-06-23 14:21:35,0.032,138.327,2760,0.214,26.249
2026-06-23 14:21:35,0.028,139.157,2760,0.211,26.260
2026-06-23 14:21:35,0.028,138.952,2760,0.212,26.264
2026-06-23 14:21:35,0.035,139.189,2760,0.213,26.265
2026-06-23 14:21:35,0.029,138.471,2760,0.212,26.258
2026-06-23 14:21:35,0.028,138.698,2760,0.210,26.256
2026-06-23 14:21:35,0.024,138.705,2760,0.212,26.260
2026-06-23 14:21:35,0.022,139.710,2760,0.210,26.260
2026-06-23 14:21:35,0.033,139.921,2760,0.210,26.262
2026-06-23 14:21:36,0.031,138.922,2760,0.214,26.260
2026-06-23 14:21:36,0.035,139.067,2760,0.211,26.254
2026-06-23 14:21:36,0.032,138.928,2760,0.208,26.257
2026-06-23 14:21:36,0.029,138.415,2760,0.208,26.251
2026-06-23 14:21:36,0.029,139.011,2760,0.212,26.253
2026-06-23 14:21:36,0.028,140.239,2760,0.216,26.251
2026-06-23 14:21:36,0.023,138.609,2760,0.210,26.255
2026-06-23 14:21:36,0.028,139.576,2880,0.211,26.245
2026-06-23 14:21:36,0.026,139.784,2880,0.207,26.255
2026-06-23 14:21:37,0.026,138.205,2880,0.210,26.256
2026-06-23 14:21:37,0.031,139.945,2880,0.214,26.259
2026-06-23 14:21:37,0.037,138.957,2880,0.211,26.255
2026-06-23 14:21:37,0.020,138.726,2760,0.215,26.257
2026-06-23 14:21:37,0.027,139.379,2760,0.214,26.254
2026-06-23 14:21:37,0.036,140.260,2760,0.213,26.255
2026-06-23 14:21:37,0.023,137.964,2760,0.216,26.253
2026-06-23 14:21:37,0.032,138.796,2760,0.212,26.249
2026-06-23 14:21:37,0.027,138.718,2760,0.217,26.250
2026-06-23 14:21:37,0.024,139.074,2760,0.216,26.250
2026-06-23 14:21:38,0.031,139.928,2760,0.216,26.248
2026-06-23 14:21:38,0.031,138.951,2760,0.213,26.246
2026-06-23 14:21:38,0.024,138.078,2760,0.210,26.250
2026-06-23 14:21:38,0.037,140.780,2760,0.211,26.247
2026-06-23 14:21:38,0.024,140.122,2760,0.208,26.249
2026-06-23 14:21:38,0.029,139.497,2760,0.211,26.248
2026-06-23 14:21:38,0.028,140.213,2760,0.212,26.252
2026-06-23 14:21:38,0.020,139.541,2760,0.212,26.255
2026-06-23 14:21:38,0.023,139.477,2880,0.212,26.254
2026-06-23 14:21:38,0.026,139.440,2880,0.211,26.255
2026-06-23 14:21:39,0.024,139.580,2880,0.210,26.255
2026-06-23 14:21:39,0.024,139.689,2880,0.213,26.255
2026-06-23 14:21:39,0.024,139.075,2880,0.216,26.258
2026-06-23 14:21:39,0.024,138.882,2760,0.211,26.251
2026-06-23 14:21:39,0.024,139.800,2760,0.215,26.250
2026-06-23 14:21:39,0.026,138.135,2760,0.219,26.251
2026-06-23 14:21:39,0.027,140.469,2760,0.221,26.247
2026-06-23 14:21:39,0.024,140.234,2760,0.216,26.249
2026-06-23 14:21:39,0.024,139.816,2760,0.214,26.252
2026-06-23 14:21:39,0.023,140.161,2760,0.217,26.258
2026-06-23 14:21:40,0.029,139.680,2760,0.211,26.255
2026-06-23 14:21:40,0.037,140.858,2760,0.212,26.252
2026-06-23 14:21:40,0.024,139.562,2760,0.216,26.258
2026-06-23 14:21:40,0.027,139.810,2760,0.217,26.253
2026-06-23 14:21:40,0.027,140.001,2760,0.222,26.251
2026-06-23 14:21:40,0.032,140.826,2760,0.224,26.249
2026-06-23 14:21:40,0.035,140.371,2760,0.221,26.250
2026-06-23 14:21:40,0.026,140.511,2760,0.216,26.257
2026-06-23 14:21:40,0.024,139.737,2880,0.223,26.258
2026-06-23 14:21:41,0.031,138.777,2880,0.222,26.249
2026-06-23 14:21:41,0.033,140.768,2880,0.216,26.253
2026-06-23 14:21:41,0.028,139.324,2880,0.218,26.252
2026-06-23 14:21:41,0.031,138.651,2760,0.224,26.246
2026-06-23 14:21:41,0.031,139.568,2760,0.225,26.243
2026-06-23 14:21:41,0.029,139.032,2760,0.222,26.241
2026-06-23 14:21:41,0.028,139.582,2760,0.219,26.245
2026-06-23 14:21:41,0.033,138.104,2760,0.218,26.245
2026-06-23 14:21:41,0.031,139.782,2760,0.213,26.249
2026-06-23 14:21:41,0.026,139.036,2760,0.216,26.244
2026-06-23 14:21:42,0.027,139.648,2760,0.216,26.248
