Time,Vibration,FFT,RPM,Current,Temperature
2026-06-23 16:49:58,0.011,43.538,2760,0.205,38.765
2026-06-23 16:49:58,0.020,50.583,2760,0.199,38.757
2026-06-23 16:49:58,0.018,563.650,2760,0.197,38.747
2026-06-23 16:49:59,0.011,46.148,2760,0.197,38.740
2026-06-23 16:49:59,0.013,45.127,2760,0.195,38.728
2026-06-23 16:49:59,0.017,558.954,2760,0.196,38.729
2026-06-23 16:49:59,0.011,138.549,2760,0.196,38.721
2026-06-23 16:49:59,0.010,46.910,2880,0.193,38.717
2026-06-23 16:49:59,0.013,46.739,2880,0.198,38.711
2026-06-23 16:49:59,0.011,47.038,2880,0.202,38.707
2026-06-23 16:49:59,0.011,45.118,2880,0.198,38.699
2026-06-23 16:49:59,0.011,45.116,2880,0.196,38.702
2026-06-23 16:49:59,0.013,46.412,2760,0.199,38.690
2026-06-23 16:50:00,0.013,47.111,2760,0.198,38.678
2026-06-23 16:50:00,0.011,47.547,2760,0.208,38.664
2026-06-23 16:50:00,0.011,46.010,2760,0.204,38.657
2026-06-23 16:50:00,0.014,47.348,2760,0.197,38.642
2026-06-23 16:50:00,0.014,45.769,2760,0.201,38.632
2026-06-23 16:50:00,0.014,47.375,2760,0.198,38.622
2026-06-23 16:50:00,0.017,45.668,2760,0.199,38.611
2026-06-23 16:50:00,0.013,44.175,2760,0.198,38.609
2026-06-23 16:50:00,0.013,47.678,2760,0.194,38.600
2026-06-23 16:50:00,0.010,47.842,2880,0.199,38.596
2026-06-23 16:50:01,0.011,46.666,2880,0.200,38.588
2026-06-23 16:50:01,0.013,46.817,2880,0.197,38.582
2026-06-23 16:50:01,0.015,46.433,2880,0.199,38.574
2026-06-23 16:50:01,0.013,48.138,2760,0.198,38.573
2026-06-23 16:50:01,0.011,47.331,2760,0.204,38.562
2026-06-23 16:50:01,0.013,46.422,2760,0.200,38.568
2026-06-23 16:50:01,0.015,46.398,2760,0.204,38.559
2026-06-23 16:50:01,0.013,46.251,2760,0.195,38.558
2026-06-23 16:50:01,0.013,47.147,2760,0.193,38.556
2026-06-23 16:50:01,0.014,47.677,2760,0.198,38.553
2026-06-23 16:50:02,0.013,45.691,2760,0.192,38.551
2026-06-23 16:50:02,0.011,48.062,2760,0.202,38.543
2026-06-23 16:50:02,0.011,45.991,2760,0.202,38.537
2026-06-23 16:50:02,0.013,47.388,2760,0.214,38.538
2026-06-23 16:50:02,0.017,46.728,2760,0.208,38.531
2026-06-23 16:50:02,0.015,557.933,2760,0.203,38.525
2026-06-23 16:50:02,0.013,46.140,2760,0.206,38.521
2026-06-23 16:50:02,0.013,47.638,2760,0.209,38.513
2026-06-23 16:50:02,0.013,45.705,2880,0.205,38.507
2026-06-23 16:50:03,0.014,47.513,2880,0.204,38.505
2026-06-23 16:50:03,0.017,45.439,2880,0.208,38.498
2026-06-23 16:50:03,0.011,46.009,2880,0.201,38.495
2026-06-23 16:50:03,0.014,46.270,2880,0.201,38.488
2026-06-23 16:50:03,0.011,46.534,2760,0.196,38.482
2026-06-23 16:50:03,0.014,45.999,2760,0.201,38.476
2026-06-23 16:50:03,0.014,44.733,2760,0.200,38.474
2026-06-23 16:50:03,0.013,551.246,2760,0.208,38.469
2026-06-23 16:50:03,0.011,49.640,2760,0.200,38.468
2026-06-23 16:50:03,0.013,45.863,2760,0.192,38.461
2026-06-23 16:50:04,0.014,551.490,2760,0.203,38.462
2026-06-23 16:50:04,0.015,561.951,2760,0.200,38.454
2026-06-23 16:50:04,0.013,44.585,2760,0.203,38.455
2026-06-23 16:50:04,0.013,47.288,2760,0.198,38.451
2026-06-23 16:50:04,0.011,47.189,2760,0.205,38.445
2026-06-23 16:50:04,0.013,47.676,2760,0.207,38.446
2026-06-23 16:50:04,0.014,47.441,2760,0.205,38.442
2026-06-23 16:50:04,0.015,46.214,2760,0.202,38.440
2026-06-23 16:50:04,0.011,46.314,2760,0.202,38.434
2026-06-23 16:50:04,0.011,45.459,2880,0.200,38.432
2026-06-23 16:50:05,0.013,47.299,2880,0.203,38.428
2026-06-23 16:50:05,0.011,46.072,2880,0.200,38.425
2026-06-23 16:50:05,0.014,46.438,2880,0.200,38.422
2026-06-23 16:50:05,0.011,46.552,2760,0.195,38.417
2026-06-23 16:50:05,0.011,46.096,2760,0.195,38.414
2026-06-23 16:50:05,0.014,47.250,2760,0.202,38.410
2026-06-23 16:50:05,0.013,46.020,2760,0.202,38.406
2026-06-23 16:50:05,0.011,46.903,2760,0.195,38.394
2026-06-23 16:50:05,0.011,46.235,2760,0.199,38.379
2026-06-23 16:50:05,0.013,47.269,2760,0.198,38.374
2026-06-23 16:50:06,0.013,45.896,2760,0.202,38.370
2026-06-23 16:50:06,0.013,46.306,2760,0.201,38.365
2026-06-23 16:50:06,0.011,46.006,2760,0.201,38.355
2026-06-23 16:50:06,0.014,45.539,2760,0.199,38.351
2026-06-23 16:50:06,0.019,49.047,2760,0.196,38.349
2026-06-23 16:50:06,0.013,44.889,2760,0.200,38.344
2026-06-23 16:50:06,0.011,45.146,2760,0.202,38.341
2026-06-23 16:50:06,0.020,46.050,2760,0.200,38.342
2026-06-23 16:50:06,0.011,48.480,2880,0.200,38.341
2026-06-23 16:50:07,0.011,48.132,2880,0.194,38.341
2026-06-23 16:50:07,0.011,43.792,2880,0.198,38.341
2026-06-23 16:50:07,0.019,46.329,2880,0.205,38.352
2026-06-23 16:50:07,0.013,46.523,2880,0.205,38.355
2026-06-23 16:50:07,0.011,45.609,2760,0.205,38.368
2026-06-23 16:50:07,0.013,46.752,2760,0.199,38.385
2026-06-23 16:50:07,0.019,43.587,2760,0.209,38.400
2026-06-23 16:50:07,0.013,46.530,2760,0.202,38.421
2026-06-23 16:50:07,0.011,45.132,2760,0.201,38.431
2026-06-23 16:50:07,0.013,48.460,2760,0.201,38.443
2026-06-23 16:50:08,0.013,47.584,2760,0.196,38.453
2026-06-23 16:50:08,0.011,46.356,2760,0.200,38.457
2026-06-23 16:50:08,0.018,46.792,2760,0.204,38.465
2026-06-23 16:50:08,0.013,46.843,2760,0.197,38.468
2026-06-23 16:50:08,0.011,47.855,2760,0.201,38.470
2026-06-23 16:50:08,0.015,45.139,2760,0.200,38.475
2026-06-23 16:50:08,0.013,562.091,2760,0.200,38.477
2026-06-23 16:50:08,0.011,45.376,2760,0.205,38.475
2026-06-23 16:50:08,0.011,47.643,2760,0.198,38.475
2026-06-23 16:50:08,0.015,45.140,2880,0.209,38.478
2026-06-23 16:50:09,0.011,46.084,2880,0.203,38.483
2026-06-23 16:50:09,0.011,46.317,2880,0.205,38.471
2026-06-23 16:50:09,0.013,45.306,2880,0.209,38.478
2026-06-23 16:50:09,0.011,45.692,2880,0.206,38.479
2026-06-23 16:50:09,0.013,46.676,2760,0.207,38.474
2026-06-23 16:50:09,0.011,45.020,2760,0.209,38.467
2026-06-23 16:50:09,0.010,46.375,2760,0.207,38.471
2026-06-23 16:50:09,0.013,45.047,2760,0.208,38.466
2026-06-23 16:50:09,0.011,45.464,2760,0.212,38.469
2026-06-23 16:50:09,0.011,46.517,2760,0.209,38.462
2026-06-23 16:50:10,0.011,45.756,2760,0.212,38.461
2026-06-23 16:50:10,0.014,46.150,2760,0.209,38.459
2026-06-23 16:50:10,0.011,44.685,2760,0.208,38.456
2026-06-23 16:50:10,0.013,47.666,2760,0.205,38.452
2026-06-23 16:50:10,0.013,45.556,2760,0.214,38.450
2026-06-23 16:50:10,0.010,44.893,2760,0.211,38.448
2026-06-23 16:50:10,0.011,45.988,2760,0.209,38.444
2026-06-23 16:50:10,0.011,47.073,2760,0.206,38.443
2026-06-23 16:50:10,0.013,47.720,2760,0.205,38.441
2026-06-23 16:50:10,0.013,44.863,2760,0.206,38.438
2026-06-23 16:50:11,0.011,45.487,2760,0.205,38.437
2026-06-23 16:50:11,0.011,46.447,2760,0.204,38.433
2026-06-23 16:50:11,0.013,46.655,2760,0.201,38.436
2026-06-23 16:50:11,0.014,46.138,2880,0.202,38.432
2026-06-23 16:50:11,0.011,44.954,2880,0.200,38.427
2026-06-23 16:50:11,0.013,45.682,2880,0.203,38.416
2026-06-23 16:50:11,0.011,46.856,2880,0.205,38.413
2026-06-23 16:50:11,0.015,46.127,2880,0.201,38.412
2026-06-23 16:50:11,0.015,562.348,2760,0.201,38.404
2026-06-23 16:50:12,0.011,45.669,2760,0.208,38.388
2026-06-23 16:50:12,0.014,46.221,2760,0.207,38.385
2026-06-23 16:50:12,0.011,46.188,2760,0.206,38.386
2026-06-23 16:50:12,0.015,45.720,2760,0.208,38.376
2026-06-23 16:50:12,0.011,45.928,2760,0.206,38.366
2026-06-23 16:50:12,0.013,46.985,2760,0.206,38.365
2026-06-23 16:50:12,0.013,46.064,2760,0.206,38.358
2026-06-23 16:50:12,0.013,563.105,2760,0.210,38.358
2026-06-23 16:50:12,0.014,604.234,2760,0.214,38.350
2026-06-23 16:50:12,0.013,47.427,2760,0.212,38.346
2026-06-23 16:50:13,0.013,46.174,2760,0.211,38.338
2026-06-23 16:50:13,0.013,46.638,2760,0.213,38.334
2026-06-23 16:50:13,0.011,46.363,2760,0.205,38.324
2026-06-23 16:50:13,0.014,46.383,2760,0.203,38.319
2026-06-23 16:50:13,0.014,45.929,2880,0.208,38.309
2026-06-23 16:50:13,0.013,45.487,2880,0.205,38.301
2026-06-23 16:50:13,0.019,46.435,2880,0.208,38.289
2026-06-23 16:50:13,0.013,46.261,2880,0.206,38.275
2026-06-23 16:50:13,0.014,45.595,2880,0.209,38.263
2026-06-23 16:50:13,0.017,48.520,2760,0.213,38.252
2026-06-23 16:50:14,0.013,47.487,2760,0.206,38.238
2026-06-23 16:50:14,0.011,45.979,2760,0.208,38.224
2026-06-23 16:50:14,0.013,46.266,2760,0.210,38.216
2026-06-23 16:50:14,0.013,45.773,2760,0.209,38.208
2026-06-23 16:50:14,0.013,46.689,2760,0.204,38.199
2026-06-23 16:50:14,0.015,557.161,2760,0.210,38.188
2026-06-23 16:50:14,0.017,44.650,2760,0.202,38.182
2026-06-23 16:50:14,0.013,45.859,2760,0.205,38.173
2026-06-23 16:50:14,0.017,44.855,2760,0.205,38.164
2026-06-23 16:50:14,0.011,46.596,2760,0.205,38.146
2026-06-23 16:50:15,0.015,48.090,2760,0.204,38.139
2026-06-23 16:50:15,0.013,187.401,2760,0.209,38.119
2026-06-23 16:50:15,0.014,46.219,2760,0.206,38.106
2026-06-23 16:50:15,0.018,45.803,2760,0.205,38.094
2026-06-23 16:50:15,0.013,46.577,2760,0.197,38.083
2026-06-23 16:50:15,0.013,46.063,2760,0.206,38.075
2026-06-23 16:50:15,0.015,45.820,2760,0.212,38.066
2026-06-23 16:50:15,0.014,48.487,2760,0.216,38.052
2026-06-23 16:50:15,0.014,44.937,2880,0.202,38.047
2026-06-23 16:50:16,0.011,46.235,2880,0.211,38.035
2026-06-23 16:50:16,0.011,46.214,2880,0.204,38.022
2026-06-23 16:50:16,0.013,44.828,2880,0.208,38.004
2026-06-23 16:50:16,0.013,48.166,2880,0.205,37.993
2026-06-23 16:50:16,0.011,45.260,2760,0.202,37.981
2026-06-23 16:50:16,0.013,45.785,2760,0.203,37.968
2026-06-23 16:50:16,0.019,140.633,2760,0.205,37.956
2026-06-23 16:50:16,0.013,45.552,2760,0.207,37.951
2026-06-23 16:50:16,0.011,45.476,2760,0.207,37.941
2026-06-23 16:50:16,0.013,46.223,2760,0.208,37.932
2026-06-23 16:50:17,0.013,44.861,2760,0.206,37.924
2026-06-23 16:50:17,0.013,46.271,2760,0.210,37.913
2026-06-23 16:50:17,0.011,45.741,2760,0.198,37.904
2026-06-23 16:50:17,0.011,45.813,2760,0.198,37.884
2026-06-23 16:50:17,0.013,47.669,2760,0.200,37.874
2026-06-23 16:50:17,0.014,45.859,2760,0.205,37.866
2026-06-23 16:50:17,0.011,46.464,2760,0.201,37.855
2026-06-23 16:50:17,0.013,47.514,2760,0.203,37.838
2026-06-23 16:50:17,0.014,46.491,2760,0.202,37.833
2026-06-23 16:50:17,0.013,46.005,2760,0.205,37.824
2026-06-23 16:50:18,0.017,1551.863,2760,0.204,37.822
2026-06-23 16:50:18,0.011,47.423,2760,0.205,37.814
2026-06-23 16:50:18,0.011,48.585,2760,0.198,37.809
2026-06-23 16:50:18,0.014,44.814,2760,0.207,37.804
2026-06-23 16:50:18,0.011,49.372,2880,0.201,37.794
2026-06-23 16:50:18,0.013,46.247,2880,0.201,37.788
2026-06-23 16:50:18,0.014,46.450,2880,0.193,37.774
2026-06-23 16:50:18,0.014,47.317,2880,0.195,37.763
2026-06-23 16:50:18,0.013,45.963,2760,0.196,37.755
2026-06-23 16:50:18,0.013,45.489,2760,0.197,37.744
2026-06-23 16:50:19,0.013,47.408,2760,0.200,37.731
2026-06-23 16:50:19,0.014,45.678,2760,0.196,37.725
2026-06-23 16:50:19,0.013,46.758,2760,0.195,37.716
2026-06-23 16:50:19,0.011,46.038,2760,0.196,37.705
2026-06-23 16:50:19,0.017,44.860,2760,0.200,37.698
2026-06-23 16:50:19,0.013,45.531,2760,0.200,37.694
2026-06-23 16:50:19,0.015,45.305,2760,0.199,37.685
2026-06-23 16:50:19,0.014,46.560,2760,0.193,37.679
2026-06-23 16:50:19,0.011,46.098,2760,0.196,37.671
2026-06-23 16:50:20,0.011,44.121,2760,0.196,37.664
2026-06-23 16:50:20,0.013,45.325,2760,0.199,37.656
2026-06-23 16:50:20,0.013,46.932,2760,0.195,37.640
2026-06-23 16:50:20,0.013,45.261,2760,0.205,37.629
2026-06-23 16:50:20,0.013,47.580,2880,0.203,37.615
2026-06-23 16:50:20,0.011,46.655,2880,0.200,37.601
2026-06-23 16:50:20,0.014,45.134,2880,0.204,37.587
2026-06-23 16:50:20,0.013,46.511,2880,0.201,37.577
2026-06-23 16:50:20,0.011,45.641,2880,0.200,37.572
2026-06-23 16:50:20,0.011,46.761,2760,0.201,37.560
2026-06-23 16:50:21,0.013,44.586,2760,0.204,37.550
2026-06-23 16:50:21,0.013,45.515,2760,0.204,37.543
2026-06-23 16:50:21,0.011,46.700,2760,0.202,37.530
2026-06-23 16:50:21,0.013,44.257,2760,0.206,37.515
2026-06-23 16:50:21,0.011,45.045,2760,0.204,37.502
2026-06-23 16:50:21,0.013,47.339,2760,0.201,37.489
2026-06-23 16:50:21,0.015,141.834,2760,0.208,37.479
2026-06-23 16:50:21,0.011,47.285,2760,0.206,37.461
2026-06-23 16:50:21,0.011,45.039,2760,0.207,37.450
2026-06-23 16:50:21,0.013,46.694,2760,0.204,37.437
2026-06-23 16:50:22,0.014,47.048,2760,0.208,37.431
2026-06-23 16:50:22,0.011,45.689,2760,0.204,37.426
2026-06-23 16:50:22,0.011,45.623,2760,0.205,37.417
2026-06-23 16:50:22,0.010,45.402,2760,0.210,37.407
2026-06-23 16:50:22,0.011,47.818,2760,0.202,37.391
2026-06-23 16:50:22,0.011,46.741,2760,0.211,37.379
